image_id,pa_deg,fl_mm,pa_measured,fl_measured,mt_mm,mt_measured,mt_raw,measured_scale,ok,flipped
IMG_00001.tif,8.189667331336866,142.33393511614454,True,True,25.31411394191535,True,25.31411394191535,True,True,False
IMG_00002.tif,8.390985401851909,109.04626962882784,True,True,18.047068001889958,True,18.047068001889958,True,True,False
IMG_00003.tif,12.273881658150938,101.7543165928443,True,True,23.23678911654914,True,23.23678911654914,True,True,True
IMG_00004.tif,9.415329035554347,129.07563958538375,True,True,26.79277963590445,True,26.79277963590445,True,True,True
IMG_00005.tif,15.45752264208193,98.80980886903382,True,True,28.162262450184556,True,28.162262450184556,True,True,False
IMG_00006.tif,11.373184266646614,133.4279278619154,True,True,34.05798800043139,True,34.05798800043139,True,True,False
IMG_00007.tif,12.068807914581297,113.83019836007406,True,True,28.794631993554166,True,28.794631993554166,True,True,True
IMG_00008.tif,16.606245325453855,92.64233215891173,True,True,29.64392698554886,True,29.64392698554886,True,True,True
IMG_00009.tif,8.610131970860607,99.65325311869634,True,True,18.209789293341125,True,18.209789293341125,True,True,True
IMG_00010.tif,7.540268827267399,118.37097331119324,True,True,19.422583054543708,True,19.422583054543708,True,True,True
IMG_00011.tif,8.864319125595989,93.0063403565162,True,True,18.176766869469688,True,18.176766869469688,True,True,True
IMG_00012.tif,8.652156339482879,103.92127755997983,True,True,19.96063492341335,True,19.96063492341335,True,True,True
IMG_00013.tif,6.234356216443726,119.00624685444724,True,True,15.887965552007858,True,15.887965552007858,True,True,False
IMG_00014.tif,10.451895036331885,207.37626087974274,True,True,20.7,False,44.515123346986094,True,True,True
IMG_00015.tif,8.4341695347852,108.41540980854063,True,True,19.775443555832837,True,19.775443555832837,True,True,False
IMG_00016.tif,10.975941791216037,116.0073505795801,True,True,26.425472593821166,True,26.425472593821166,True,True,False
IMG_00017.tif,8.410478449848561,122.82933502240837,True,True,22.80767730825979,True,22.80767730825979,True,True,False
IMG_00018.tif,13.216471201165126,99.7550863899177,True,True,25.171619173837232,True,25.171619173837232,True,True,False
IMG_00019.tif,13.89747858867331,97.2199732122336,True,True,25.7496803590082,True,25.7496803590082,True,True,False
IMG_00020.tif,8.146608013097408,114.4906432078892,True,True,18.772072397489552,True,18.772072397489552,True,True,False
IMG_00021.tif,6.773203518716105,112.32726574617826,True,True,17.61180498654543,True,17.61180498654543,True,True,True
IMG_00022.tif,13.91477491816013,96.30469897172449,True,True,23.6152827760803,True,23.6152827760803,True,True,False
IMG_00023.tif,12.182501983628576,98.45238747296966,True,True,22.901415929596077,True,22.901415929596077,True,True,True
IMG_00024.tif,8.369109210832729,145.93687096599803,True,True,26.881257375923184,True,26.881257375923184,True,True,True
IMG_00025.tif,10.896071453351569,113.28991481856318,True,True,24.480843834263695,True,24.480843834263695,True,True,True
IMG_00026.tif,12.036035502524673,106.61984449313279,True,True,26.429598501676594,True,26.429598501676594,True,True,True
IMG_00027.tif,13.65145686525406,90.49123556290874,True,True,22.010873835778614,True,22.010873835778614,True,True,True
IMG_00028.tif,9.937927499549506,105.00799271962745,True,True,22.229684697775053,True,22.229684697775053,True,True,True
IMG_00029.tif,8.531423260144466,123.62115403534277,True,True,23.12531472736652,True,23.12531472736652,True,True,True
IMG_00030.tif,7.958323966250404,103.71120663697405,True,True,17.07197097990231,True,17.07197097990231,True,True,False
IMG_00031.tif,8.646394419857957,91.909100600138,True,True,16.66497310982305,True,16.66497310982305,True,True,True
IMG_00032.tif,8.139435261560365,149.85585541768384,True,True,27.237843110915264,True,27.237843110915264,True,True,False
IMG_00033.tif,12.792719953788279,125.74219784308427,True,True,31.531735465965397,True,31.531735465965397,True,True,False
IMG_00034.tif,6.960023449850076,188.28775040967508,True,True,30.843371504605226,True,30.843371504605226,True,True,True
IMG_00035.tif,6.909607043547997,111.23236265159011,True,True,18.320814345552975,True,18.320814345552975,True,True,False
IMG_00036.tif,24.74942143742738,44.2867376256053,True,True,18.5406678285286,True,18.5406678285286,True,True,True
IMG_00037.tif,18.423958676719025,42.12701210285212,True,True,12.787386329647584,True,12.787386329647584,True,True,True
IMG_00038.tif,21.119436949315634,52.072074697004204,True,True,15.416723774621683,True,15.416723774621683,True,True,True
IMG_00039.tif,16.42,81.5,False,False,17.830091319818038,True,17.830091319818038,True,False,False
IMG_00040.tif,18.610033933310053,73.00307911775562,True,True,23.599931954040887,True,23.599931954040887,True,True,True
