image_id,pa_deg,fl_mm,pa_measured,fl_measured,mt_mm,mt_measured,mt_raw,measured_scale,ok,flipped
IMG_00001.tif,11.192197684542823,117.09468782704363,True,True,25.31411394191535,True,25.31411394191535,True,True,False
IMG_00002.tif,8.493431891247205,108.96195726901038,True,True,18.047068001889958,True,18.047068001889958,True,True,False
IMG_00003.tif,8.357485865262637,124.52692478370565,True,True,23.23678911654914,True,23.23678911654914,True,True,True
IMG_00004.tif,11.861626851771323,104.28896972553747,True,True,26.79277963590445,True,26.79277963590445,True,True,True
IMG_00005.tif,16.485501551609385,95.00830018612518,True,True,28.162262450184556,True,28.162262450184556,True,True,False
IMG_00006.tif,11.777820082324027,128.27875652935882,True,True,34.05798800043139,True,34.05798800043139,True,True,False
IMG_00007.tif,12.925416297673829,107.96943006969028,True,True,28.794631993554166,True,28.794631993554166,True,True,True
IMG_00008.tif,16.749510015530262,92.34237009966763,True,True,29.64392698554886,True,29.64392698554886,True,True,True
IMG_00009.tif,8.904441325175005,95.90061312474384,True,True,18.209789293341125,True,18.209789293341125,True,True,True
IMG_00010.tif,7.52634825865472,116.2120887197917,True,True,19.422583054543708,True,19.422583054543708,True,True,True
IMG_00011.tif,6.771487638433978,111.85618832354194,True,True,18.176766869469688,True,18.176766869469688,True,True,True
IMG_00012.tif,7.368499199462263,117.34807963627074,True,True,19.96063492341335,True,19.96063492341335,True,True,True
IMG_00013.tif,6.604078820517323,116.50746658442574,True,True,15.887965552007858,True,15.887965552007858,True,True,False
IMG_00014.tif,8.572478641317948,215.5668656221666,True,True,20.7,False,44.515123346986094,True,True,True
IMG_00015.tif,9.370341612522235,96.88217676276683,True,True,19.775443555832837,True,19.775443555832837,True,True,False
IMG_00016.tif,15.203472734073207,94.01106509321616,True,True,26.425472593821166,True,26.425472593821166,True,True,False
IMG_00017.tif,7.49147346965022,133.8919757767847,True,True,22.80767730825979,True,22.80767730825979,True,True,False
IMG_00018.tif,14.444482491103603,92.90501255406835,True,True,25.171619173837232,True,25.171619173837232,True,True,False
IMG_00019.tif,10.465175791446487,114.51607318351205,True,True,25.7496803590082,True,25.7496803590082,True,True,False
IMG_00020.tif,8.53127603514403,111.86539239505649,True,True,18.772072397489552,True,18.772072397489552,True,True,False
IMG_00021.tif,8.512402067276444,95.78760375452237,True,True,17.61180498654543,True,17.61180498654543,True,True,True
IMG_00022.tif,13.656836599106814,96.29295144313382,True,True,23.6152827760803,True,23.6152827760803,True,True,False
IMG_00023.tif,13.56987425384374,93.03945835360818,True,True,22.901415929596077,True,22.901415929596077,True,True,True
IMG_00024.tif,9.673773467140418,129.45079127499878,True,True,26.881257375923184,True,26.881257375923184,True,True,True
IMG_00025.tif,10.67384433096898,109.58838123028428,True,True,24.480843834263695,True,24.480843834263695,True,True,True
IMG_00026.tif,11.937770893208006,107.5275337311322,True,True,26.429598501676594,True,26.429598501676594,True,True,True
IMG_00027.tif,11.507017139658313,95.80105476564837,True,True,22.010873835778614,True,22.010873835778614,True,True,True
IMG_00028.tif,10.861713651553316,98.20284661625061,True,True,22.229684697775053,True,22.229684697775053,True,True,True
IMG_00029.tif,11.631329919855146,103.76973646962117,True,True,23.12531472736652,True,23.12531472736652,True,True,True
IMG_00030.tif,7.146540208513293,114.66195164240284,True,True,17.07197097990231,True,17.07197097990231,True,True,False
IMG_00031.tif,7.807717845559343,98.13556274922611,True,True,16.66497310982305,True,16.66497310982305,True,True,True
IMG_00032.tif,11.49818207364418,119.1419108006395,True,True,27.237843110915264,True,27.237843110915264,True,True,False
IMG_00033.tif,13.165577635830147,123.37769651679628,True,True,31.531735465965397,True,31.531735465965397,True,True,False
IMG_00034.tif,11.310164403509269,138.07108386195085,True,True,30.843371504605226,True,30.843371504605226,True,True,True
IMG_00035.tif,8.94801909628475,97.43423723030295,True,True,18.320814345552975,True,18.320814345552975,True,True,False
IMG_00036.tif,19.688719075060206,55.031533876871926,True,True,18.5406678285286,True,18.5406678285286,True,True,True
IMG_00037.tif,17.254060481627718,44.323063136098625,True,True,12.787386329647584,True,12.787386329647584,True,True,True
IMG_00038.tif,17.68945152413357,57.28270919424115,True,True,15.416723774621683,True,15.416723774621683,True,True,True
IMG_00039.tif,16.42,81.5,False,False,17.830091319818038,True,17.830091319818038,True,False,False
IMG_00040.tif,16.291441240695725,141.22438308091557,True,True,23.599931954040887,True,23.599931954040887,True,True,True
IMG_00041.tif,21.262414566015202,76.38547751760825,True,True,27.115399007118757,True,27.115399007118757,True,True,True
IMG_00042.tif,17.784964680155355,84.9122080060533,True,True,27.247268717912622,True,27.247268717912622,True,True,True
IMG_00043.tif,21.771560471073677,62.72318408738268,True,True,21.355710717730176,True,21.355710717730176,True,True,True
IMG_00044.tif,12.50144344659607,102.12620490967814,True,True,26.540606780437805,True,26.540606780437805,True,True,True
IMG_00045.tif,15.060169896843208,84.37404543057661,True,True,21.801176649731655,True,21.801176649731655,True,True,True
IMG_00046.tif,13.96467933262977,68.48986355351994,True,True,16.42574824550985,True,16.42574824550985,True,True,True
IMG_00047.tif,16.42,81.5,False,False,15.045668213132274,True,15.045668213132274,True,False,True
IMG_00048.tif,13.285989269457925,67.82682056797597,True,True,15.851871972093399,True,15.851871972093399,True,True,True
IMG_00049.tif,16.061022531786577,60.36672792760319,True,True,15.813688740678288,True,15.813688740678288,True,True,True
IMG_00050.tif,18.85934317541282,68.930480758695,True,True,20.557163187949726,True,20.557163187949726,True,True,True
IMG_00051.tif,9.246217489087318,244.11567268635312,True,True,20.7,False,39.22387316068542,True,True,True
IMG_00052.tif,19.150407292093558,58.302419794942764,True,True,18.057773400796915,True,18.057773400796915,True,True,True
IMG_00053.tif,18.76971855180539,50.02503413780314,True,True,15.617818609391303,True,15.617818609391303,True,True,True
IMG_00054.tif,5.76395092575898,342.14285398098195,True,True,34.361517376635774,True,34.361517376635774,True,True,True
IMG_00055.tif,17.284229299010963,59.44347172559252,True,True,16.335249059850813,True,16.335249059850813,True,True,True
IMG_00056.tif,8.599675859759081,188.93730344069212,True,True,28.25174769919868,True,28.25174769919868,True,True,False
IMG_00057.tif,8.713436538245228,186.4836674142933,True,True,28.250901153763415,True,28.250901153763415,True,True,False
IMG_00058.tif,8.9651492568028,181.27158852116773,True,True,28.248215929921624,True,28.248215929921624,True,True,False
IMG_00059.tif,8.755726518274145,185.4736643651178,True,True,28.233203445139182,True,28.233203445139182,True,True,False
IMG_00060.tif,8.717956345048565,186.29732886268008,True,True,28.237198691217813,True,28.237198691217813,True,True,False
IMG_00061.tif,9.625801787443432,119.07131604470193,True,True,26.59139155524945,True,26.59139155524945,True,True,False
IMG_00062.tif,9.659542190486794,118.97531791038503,True,True,26.116768944833726,True,26.116768944833726,True,True,False
IMG_00063.tif,9.628026461895864,119.8608698335691,True,True,26.16390460091219,True,26.16390460091219,True,True,False
IMG_00064.tif,8.975425929536875,123.68389362154028,True,True,26.381603221694693,True,26.381603221694693,True,True,False
IMG_00065.tif,9.395818508629109,119.09264401469461,True,True,26.366906935641556,True,26.366906935641556,True,True,False
IMG_00066.tif,14.544626991607638,74.22978802421117,True,True,19.233788252407837,True,19.233788252407837,True,True,False
IMG_00067.tif,14.932202130305821,72.80284008664367,True,True,19.26468363579139,True,19.26468363579139,True,True,False
IMG_00068.tif,14.212971518180618,74.94681534876473,True,True,19.291203086176264,True,19.291203086176264,True,True,False
IMG_00069.tif,12.940880688925036,80.8912652947233,True,True,19.375817772546867,True,19.375817772546867,True,True,False
IMG_00070.tif,12.872236658682612,80.04900874219939,True,True,19.36965124964938,True,19.36965124964938,True,True,False
IMG_00071.tif,16.42,81.5,False,False,14.679022340502689,True,14.679022340502689,True,False,False
IMG_00072.tif,16.42,81.5,False,False,14.729492044334444,True,14.729492044334444,True,False,False
IMG_00073.tif,16.42,81.5,False,False,14.712043996947608,True,14.712043996947608,True,False,False
IMG_00074.tif,9.407608013282394,108.359408523085,True,True,17.712099793766367,True,17.712099793766367,True,True,False
IMG_00075.tif,16.42,81.5,False,False,14.669500073923862,True,14.669500073923862,True,False,False
