image_id,pa_deg,fl_mm,pa_measured,fl_measured,mt_mm,mt_measured,mt_raw,measured_scale,ok,flipped
IMG_00001.tif,16.359591974388003,97.78527601841135,True,True,25.31411394191535,True,25.31411394191535,True,True,False
IMG_00002.tif,9.312921016969877,97.51084662715405,True,True,18.047068001889958,True,18.047068001889958,True,True,False
IMG_00003.tif,13.417639778749876,96.29192354304506,True,True,23.23678911654914,True,23.23678911654914,True,True,True
IMG_00004.tif,12.02063670201557,103.33020636157539,True,True,26.79277963590445,True,26.79277963590445,True,True,True
IMG_00005.tif,19.178059173885174,89.85264276019836,True,True,28.162262450184556,True,28.162262450184556,True,True,False
IMG_00006.tif,19.512861749804188,96.9721147343098,True,True,34.05798800043139,True,34.05798800043139,True,True,False
IMG_00007.tif,17.313305151184537,94.13280444612238,True,True,28.794631993554166,True,28.794631993554166,True,True,True
IMG_00008.tif,18.040277249808014,90.3812092885708,True,True,29.64392698554886,True,29.64392698554886,True,True,True
IMG_00009.tif,8.490835076530672,99.50986963914801,True,True,18.209789293341125,True,18.209789293341125,True,True,True
IMG_00010.tif,13.78086363502235,80.88398972362702,True,True,19.422583054543708,True,19.422583054543708,True,True,True
IMG_00011.tif,13.460035639292583,75.03309425136665,True,True,18.176766869469688,True,18.176766869469688,True,True,True
IMG_00012.tif,12.792843856575475,81.84315132157982,True,True,19.96063492341335,True,19.96063492341335,True,True,True
IMG_00013.tif,9.2828405848919,87.84872172309068,True,True,15.887965552007858,True,15.887965552007858,True,True,False
IMG_00014.tif,12.458651726731327,167.6393991933391,True,True,20.7,False,44.515123346986094,True,True,True
IMG_00015.tif,12.110361388782575,84.47133288766696,True,True,19.775443555832837,True,19.775443555832837,True,True,False
IMG_00016.tif,17.533707836676037,87.45816665960734,True,True,26.425472593821166,True,26.425472593821166,True,True,False
IMG_00017.tif,16.420302193316367,82.57548865788047,True,True,22.80767730825979,True,22.80767730825979,True,True,False
IMG_00018.tif,15.644716693068549,89.24341536207643,True,True,25.171619173837232,True,25.171619173837232,True,True,False
IMG_00019.tif,14.4728714848708,94.34017725874614,True,True,25.7496803590082,True,25.7496803590082,True,True,False
IMG_00020.tif,10.386511568736974,96.92059474147335,True,True,18.772072397489552,True,18.772072397489552,True,True,False
IMG_00021.tif,8.009349357057255,100.54486148737632,True,True,17.61180498654543,True,17.61180498654543,True,True,True
IMG_00022.tif,19.2949501535561,73.70116923527124,True,True,23.6152827760803,True,23.6152827760803,True,True,False
IMG_00023.tif,16.988869667297475,82.42868582717409,True,True,22.901415929596077,True,22.901415929596077,True,True,True
IMG_00024.tif,16.82147527312202,96.18539486494994,True,True,26.881257375923184,True,26.881257375923184,True,True,True
IMG_00025.tif,11.18262105785685,104.27682749100693,True,True,24.480843834263695,True,24.480843834263695,True,True,True
IMG_00026.tif,16.249023745426783,92.94436518179815,True,True,26.429598501676594,True,26.429598501676594,True,True,True
IMG_00027.tif,14.391184323592142,82.59620960013723,True,True,22.010873835778614,True,22.010873835778614,True,True,True
IMG_00028.tif,13.05333064014635,88.68206855942063,True,True,22.229684697775053,True,22.229684697775053,True,True,True
IMG_00029.tif,14.052649295353834,95.96662099838386,True,True,23.12531472736652,True,23.12531472736652,True,True,True
IMG_00030.tif,9.22051654273097,99.26020236125194,True,True,17.07197097990231,True,17.07197097990231,True,True,False
IMG_00031.tif,9.162788801418747,89.42049701049459,True,True,16.66497310982305,True,16.66497310982305,True,True,True
IMG_00032.tif,13.940886381522446,108.12344003106315,True,True,27.237843110915264,True,27.237843110915264,True,True,False
IMG_00033.tif,14.865825435674092,115.20784185342096,True,True,31.531735465965397,True,31.531735465965397,True,True,False
IMG_00034.tif,15.45898120054261,113.69310384482891,True,True,30.843371504605226,True,30.843371504605226,True,True,True
IMG_00035.tif,9.98709627351294,88.0425377944494,True,True,18.320814345552975,True,18.320814345552975,True,True,False
IMG_00036.tif,27.67344921528115,39.921193154754725,True,True,18.5406678285286,True,18.5406678285286,True,True,True
IMG_00037.tif,16.58165949409246,44.275079276391054,True,True,12.787386329647584,True,12.787386329647584,True,True,True
IMG_00038.tif,19.438088859268724,53.81436979208081,True,True,15.416723774621683,True,15.416723774621683,True,True,True
IMG_00039.tif,16.42,81.5,False,False,17.830091319818038,True,17.830091319818038,True,False,False
IMG_00040.tif,18.780020279159817,71.9682095006824,True,True,23.599931954040887,True,23.599931954040887,True,True,True
IMG_00041.tif,21.85850208097547,76.37538261761728,True,True,27.115399007118757,True,27.115399007118757,True,True,True
IMG_00042.tif,18.357024828054342,81.51225796925394,True,True,27.247268717912622,True,27.247268717912622,True,True,True
IMG_00043.tif,22.020244156882846,63.431819824940064,True,True,21.355710717730176,True,21.355710717730176,True,True,True
IMG_00044.tif,14.028002839661188,94.95372487620278,True,True,26.540606780437805,True,26.540606780437805,True,True,True
IMG_00045.tif,14.774548916102017,93.71011749287712,True,True,21.801176649731655,True,21.801176649731655,True,True,True
IMG_00046.tif,15.381832727863644,63.912066518281165,True,True,16.42574824550985,True,16.42574824550985,True,True,True
IMG_00047.tif,16.42,81.5,False,False,15.045668213132274,True,15.045668213132274,True,False,True
IMG_00048.tif,14.290922702094054,69.23965855752624,True,True,15.851871972093399,True,15.851871972093399,True,True,True
IMG_00049.tif,16.908070228947693,57.781423041488054,True,True,15.813688740678288,True,15.813688740678288,True,True,True
IMG_00050.tif,19.268254802117088,68.84473666493433,True,True,20.557163187949726,True,20.557163187949726,True,True,True
IMG_00051.tif,11.747537216806098,192.65195051642337,True,True,20.7,False,39.22387316068542,True,True,True
IMG_00052.tif,20.73842422821946,56.828193739133326,True,True,18.057773400796915,True,18.057773400796915,True,True,True
IMG_00053.tif,18.953443431618318,48.67577752662023,True,True,15.617818609391303,True,15.617818609391303,True,True,True
IMG_00054.tif,11.088848051537903,178.65826872640406,True,True,34.361517376635774,True,34.361517376635774,True,True,True
IMG_00055.tif,18.960193776787587,55.535678173238026,True,True,16.335249059850813,True,16.335249059850813,True,True,True
IMG_00056.tif,8.264393922600087,149.25603151761786,True,True,28.25174769919868,True,28.25174769919868,True,True,False
IMG_00057.tif,8.254400972337756,148.6381176020924,True,True,28.250901153763415,True,28.250901153763415,True,True,False
IMG_00058.tif,8.561953434277221,146.0116399977227,True,True,28.248215929921624,True,28.248215929921624,True,True,False
IMG_00059.tif,8.994143340081264,139.74001970236807,True,True,28.233203445139182,True,28.233203445139182,True,True,False
IMG_00060.tif,9.130676673848026,139.86395577799684,True,True,28.237198691217813,True,28.237198691217813,True,True,False
IMG_00061.tif,9.9588912427417,114.31067587087833,True,True,26.59139155524945,True,26.59139155524945,True,True,False
IMG_00062.tif,10.337424907204396,121.8251982533709,True,True,26.116768944833726,True,26.116768944833726,True,True,False
IMG_00063.tif,10.294197343433503,122.48919181679582,True,True,26.16390460091219,True,26.16390460091219,True,True,False
