image_id,pa_deg,fl_mm,pa_measured,fl_measured,mt_mm,mt_measured,mt_raw,measured_scale,ok,flipped
IMG_00001.tif,15.704320178359435,99.5016154268235,True,True,25.31411394191535,True,25.31411394191535,True,True,False
IMG_00002.tif,8.165150657056538,115.5083132005151,True,True,18.047068001889958,True,18.047068001889958,True,True,False
IMG_00003.tif,12.684008192747461,100.10023790922911,True,True,23.23678911654914,True,23.23678911654914,True,True,True
IMG_00004.tif,11.655221733517484,113.99477335738942,True,True,26.79277963590445,True,26.79277963590445,True,True,True
IMG_00005.tif,19.11041381565585,89.98373965330933,True,True,28.162262450184556,True,28.162262450184556,True,True,False
IMG_00006.tif,19.064955999124447,97.54358595129891,True,True,34.05798800043139,True,34.05798800043139,True,True,False
IMG_00007.tif,17.213558445195446,92.38954652301803,True,True,28.794631993554166,True,28.794631993554166,True,True,True
IMG_00008.tif,16.78344791329245,92.85750315581843,True,True,29.64392698554886,True,29.64392698554886,True,True,True
IMG_00009.tif,8.578924667586858,97.42796693938729,True,True,18.209789293341125,True,18.209789293341125,True,True,True
IMG_00010.tif,14.033910389358223,79.66008612628406,True,True,19.422583054543708,True,19.422583054543708,True,True,True
IMG_00011.tif,12.849996125904417,74.08544862321244,True,True,18.176766869469688,True,18.176766869469688,True,True,True
IMG_00012.tif,12.89852882523803,81.2734592720752,True,True,19.96063492341335,True,19.96063492341335,True,True,True
IMG_00013.tif,9.004924708847774,90.34730283103042,True,True,15.887965552007858,True,15.887965552007858,True,True,False
IMG_00014.tif,11.501845470229998,195.5924726672808,True,True,20.7,False,44.515123346986094,True,True,True
IMG_00015.tif,11.707397200630078,87.05002809700261,True,True,19.775443555832837,True,19.775443555832837,True,True,False
IMG_00016.tif,17.312419366076668,88.86780715368897,True,True,26.425472593821166,True,26.425472593821166,True,True,False
IMG_00017.tif,16.099209056078937,86.26532964321243,True,True,22.80767730825979,True,22.80767730825979,True,True,False
IMG_00018.tif,14.741141701822787,90.02439343725045,True,True,25.171619173837232,True,25.171619173837232,True,True,False
IMG_00019.tif,14.121955919558623,96.22843885583262,True,True,25.7496803590082,True,25.7496803590082,True,True,False
IMG_00020.tif,10.96590847032309,92.39028728398971,True,True,18.772072397489552,True,18.772072397489552,True,True,False
IMG_00021.tif,7.398407178904312,105.68275341820004,True,True,17.61180498654543,True,17.61180498654543,True,True,True
IMG_00022.tif,19.256094213216322,75.64126167876456,True,True,23.6152827760803,True,23.6152827760803,True,True,False
IMG_00023.tif,13.507895840220174,94.03202098569318,True,True,22.901415929596077,True,22.901415929596077,True,True,True
IMG_00024.tif,16.50523460065044,97.07367268599916,True,True,26.881257375923184,True,26.881257375923184,True,True,True
IMG_00025.tif,10.384231306898936,111.96691250870356,True,True,24.480843834263695,True,24.480843834263695,True,True,True
IMG_00026.tif,14.849747649460504,95.05291289533298,True,True,26.429598501676594,True,26.429598501676594,True,True,True
IMG_00027.tif,14.400575878471901,88.19805921276479,True,True,22.010873835778614,True,22.010873835778614,True,True,True
IMG_00028.tif,12.922030108593434,89.87219753995541,True,True,22.229684697775053,True,22.229684697775053,True,True,True
IMG_00029.tif,13.726745336337839,92.65605128665192,True,True,23.12531472736652,True,23.12531472736652,True,True,True
IMG_00030.tif,8.751921122085406,101.34020653813755,True,True,17.07197097990231,True,17.07197097990231,True,True,False
IMG_00031.tif,8.555175991155549,93.20097973536032,True,True,16.66497310982305,True,16.66497310982305,True,True,True
IMG_00032.tif,13.798575073945708,109.32273816059931,True,True,27.237843110915264,True,27.237843110915264,True,True,False
IMG_00033.tif,13.720253935780702,120.3652010778128,True,True,31.531735465965397,True,31.531735465965397,True,True,False
IMG_00034.tif,14.74295853880201,117.02996850303315,True,True,30.843371504605226,True,30.843371504605226,True,True,True
IMG_00035.tif,9.828880335164818,88.08109720866452,True,True,18.320814345552975,True,18.320814345552975,True,True,False
IMG_00036.tif,26.841230728268574,41.062806813919025,True,True,18.5406678285286,True,18.5406678285286,True,True,True
IMG_00037.tif,17.657018289626826,45.83832232172278,True,True,12.787386329647584,True,12.787386329647584,True,True,True
IMG_00038.tif,21.40482348985018,51.99024816378679,True,True,15.416723774621683,True,15.416723774621683,True,True,True
IMG_00039.tif,16.42,81.5,False,False,17.830091319818038,True,17.830091319818038,True,False,False
IMG_00040.tif,20.470505024349134,70.78805718279537,True,True,23.599931954040887,True,23.599931954040887,True,True,True
IMG_00041.tif,18.79329721706688,82.68876827435372,True,True,27.115399007118757,True,27.115399007118757,True,True,True
